Potra2n11c22445	AT5G44400
Potra2n11c22446	AT5G44400
Potra2n11c22447	AT5G44380
Potra2n11c22448	AT1G23460
Potra2n11c22449	AT1G21280
Potra2n11c22450	AT2G34790
Potra2n11c22451	AT4G20820
Potra2n11c22452	AT1G30700
Potra2n11c22453	AT1G30700
Potra2n11c22454	AT1G30700
Potra2n11c22455	AT1G30700
Potra2n11c22456	AT2G44510
Potra2n11c22457	AT2G34820
Potra2n11c22458	AT4G20790
Potra2n11c22459	AT5G44450
Potra2n11c22461	AT4G20760
Potra2n11c22462	AT1G30650
Potra2n11c22463	AT1G30640
Potra2n11c22465	AT2G25580
Potra2n11c22466	AT1G73720
Potra2n11c22467	AT4G21300
Potra2n11c22469	AT3G23290
Potra2n11c22470	AT3G25690
Potra2n11c22471	AT4G21105
Potra2n11c22472	AT1G25260
Potra2n11c22473	AT3G44680
Potra2n11c22474	AT1G06650
Potra2n11c22475	AT1G30620
Potra2n11c22476	AT1G30630
Potra2n11c22477	AT4G20440
Potra2n11c22478	AT5G36110
Potra2n11c22479	AT5G44520
Potra2n11c22480	AT4G20430
Potra2n11c22482	AT4G20410
Potra2n11c22483	AT4G20400
Potra2n11c22484	AT4G20390
Potra2n11c22485	AT4G20380
Potra2n11c22486	AT5G44560
Potra2n11c22488	AT2G36840
Potra2n11c22489	AT5G11720
Potra2n11c22490	AT5G11720
Potra2n11c22491	AT4G19490
Potra2n11c22494	AT2G35630
Potra2n11c22495	AT1G79160
Potra2n11c22496	AT4G00820
Potra2n11c22498	AT2G46770
Potra2n11c22499	AT1G64700
Potra2n11c22500	AT1G32780
Potra2n11c22501	AT1G32780
Potra2n11c22502	AT4G10610
Potra2n11c22503	AT1G32810
Potra2n11c22504	AT4G10570
Potra2n11c22505	AT1G32860
Potra2n11c22506	AT4G38190
Potra2n11c22507	AT1G32900
Potra2n11c22511	AT3G15850
Potra2n11c22512	AT1G64720
Potra2n11c22513	AT1G32928
Potra2n11c22514	AT1G32930
Potra2n11c22515	AT5G14230
Potra2n11c22516	AT4G10550
Potra2n11c22517	AT4G10520
Potra2n11c22518	AT1G32940
Potra2n11c22519	AT3G43430
Potra2n11c22520	AT1G32990
Potra2n11c22521	AT3G58810
Potra2n11c22523	AT5G54160
Potra2n11c22524	AT4G10490
Potra2n11c22525	AT4G10490
Potra2n11c22530	AT1G01030
Potra2n11c22531	AT1G33050
Potra2n11c22532	AT2G18196
Potra2n11c22533	AT1G33060
Potra2n11c22534	AT2G45530
Potra2n11c22535	AT3G30340
Potra2n11c22536	AT1G63310
Potra2n11c22538	AT1G10390
Potra2n11c22539	AT4G10450
Potra2n11c22540	AT5G64700
Potra2n11c22541	AT1G72680
Potra2n11c22543	AT5G09810
Potra2n11c22544	AT5G47610
Potra2n11c22545	AT1G33120
Potra2n11c22547	AT1G33170
Potra2n11c22549	AT4G10430
Potra2n11c22550	AT1G33240
Potra2n11c22552	AT1G33250
Potra2n11c22553	AT4G10390
Potra2n11c22554	AT1G33265
Potra2n11c22555	AT4G10380
Potra2n11c22556	AT1G78690
Potra2n11c22557	AT5G65930
Potra2n11c22558	AT1G14130
Potra2n11c22559	AT5G06740
Potra2n11c22561	AT2G04160
Potra2n11c22562	AT3G25190
Potra2n11c22564	AT3G51520
Potra2n11c22565	AT4G38180
Potra2n11c22566	AT1G76520
Potra2n11c22567	AT1G76520
Potra2n11c22569	AT2G17410
Potra2n11c22570	AT5G63870
Potra2n11c22573	AT4G35460
Potra2n11c22574	AT1G76490
Potra2n11c22575	AT1G13680
Potra2n11c22576	AT5G41010
Potra2n11c22577	AT5G65950
Potra2n11c22578	AT1G19100
Potra2n11c22579	AT1G79070
Potra2n11c22581	AT1G79080
Potra2n11c22582	AT3G28150
Potra2n11c22583	AT5G56510
Potra2n11c22584	AT1G79090
Potra2n11c22586	AT1G56050
Potra2n11c22589	AT3G12955
Potra2n11c22590	AT3G03060
Potra2n11c22591	AT5G45030
Potra2n11c22592	AT1G16610
Potra2n11c22593	AT3G12940
Potra2n11c22594	AT3G12930
Potra2n11c22595	AT5G23960
Potra2n11c22598	AT3G12920
Potra2n11c22600	AT1G79040
Potra2n11c22601	AT1G16670
Potra2n11c22602	AT1G79030
Potra2n11c22603	AT4G26485
Potra2n11c22604	AT3G15120
Potra2n11c22605	AT3G15140
Potra2n11c22606	AT3G15150
Potra2n11c22608	AT1G47890
Potra2n11c22609	AT3G47110
Potra2n11c22611	AT1G69440
Potra2n11c22612	AT5G44700
Potra2n11c22613	AT5G54930
Potra2n11c22614	AT5G54920
Potra2n11c22615	AT3G28210
Potra2n11c22616	AT4G27000
Potra2n11c22618	AT3G20500
Potra2n11c22619	AT1G50740
Potra2n11c22620	AT5G36110
Potra2n11c22621	AT4G27020
Potra2n11c22624	AT4G27040
Potra2n11c22625	AT4G27040
Potra2n11c22626	AT5G54860
Potra2n11c22627	AT3G07870
Potra2n11c22628	AT5G54855
Potra2n11c22629	AT3G20530
Potra2n11c22630	AT1G50840
Potra2n11c22631	AT4G27060
Potra2n11c22633	AT5G54850
Potra2n11c22634	AT5G54850
Potra2n11c22635	AT5G54850
Potra2n11c22636	AT1G50910
Potra2n11c22637	AT5G54840
Potra2n11c22638	AT1G56400
Potra2n11c22639	AT3G20550
Potra2n11c22641	AT5G54810
Potra2n11c22643	AT5G54800
Potra2n11c22644	AT3G15160
Potra2n11c22646	AT3G21710
Potra2n11c22647	AT1G50940
Potra2n11c22648	AT3G20560
Potra2n11c22649	AT3G20570
Potra2n11c22650	AT5G54780
Potra2n11c22651	AT3G20580
Potra2n11c22653	AT1G11580
Potra2n11c22655	AT5G54770
Potra2n11c22658	AT1G54290
Potra2n11c22659	AT5G54740
Potra2n11c22661	AT1G55060
Potra2n11c22662	AT1G65349
Potra2n11c22663	AT4G05320
Potra2n11c22664	AT4G21200
Potra2n11c22665	AT3G20600
Potra2n11c22666	AT1G02520
Potra2n11c22668	AT1G03670
Potra2n11c22669	AT4G21880
Potra2n11c22670	AT1G51100
Potra2n11c22671	AT3G20720
Potra2n11c22672	AT5G54730
Potra2n11c22673	AT5G54690
Potra2n11c22674	AT3G20680
Potra2n11c22676	AT1G76720
Potra2n11c22677	AT5G54670
Potra2n11c22679	AT3G01440
Potra2n11c22680	AT5G54660
Potra2n11c22682	AT5G54650
Potra2n11c22683	AT4G38062
Potra2n11c22684	AT1G51060
Potra2n11c22685	AT5G54630
Potra2n11c22686	AT5G54590
Potra2n11c22687	AT1G50600
Potra2n11c22688	AT1G13080
Potra2n11c22689	AT5G23960
Potra2n11c22690	AT3G20660
Potra2n11c22692	AT5G54580
Potra2n11c22693	AT5G54570
Potra2n11c22696	AT3G20650
Potra2n11c22697	AT5G54540
Potra2n11c22698	AT5G54530
Potra2n11c22699	AT3G50950
Potra2n11c22700	AT5G54510
Potra2n11c22702	AT3G20640
Potra2n11c22703	AT4G27270
Potra2n11c22704	AT4G27290
Potra2n11c22705	AT4G27290
Potra2n11c22706	AT4G27280
Potra2n11c22707	AT4G27290
Potra2n11c22713	AT4G27290
Potra2n11c22714	AT2G31670
Potra2n11c22715	AT4G27290
Potra2n11c22717	AT1G11340
Potra2n11c22718	AT4G23180
Potra2n11c22719	AT1G11340
Potra2n11c22722	AT4G27290
Potra2n11c22723	AT4G27290
Potra2n11c22724	AT4G27300
Potra2n11c22725	AT4G27290
Potra2n11c22726	AT4G27280
Potra2n11c22727	AT5G54470
Potra2n11c22728	AT5G54430
Potra2n11c22730	AT4G27340
Potra2n11c22731	AT3G20630
Potra2n11c22732	AT4G21440
Potra2n11c22734	AT5G54110
Potra2n11c22735	AT5G54240
Potra2n11c22736	AT4G27360
Potra2n11c22739	AT5G54270
Potra2n11c22740	AT5G54280
Potra2n11c22743	AT1G61260
Potra2n11c22744	AT5G54310
Potra2n11c22748	AT3G13677
Potra2n11c22751	AT3G13682
Potra2n11c22753	AT5G54370
Potra2n11c22755	AT5G54370
Potra2n11c22756	AT5G54380
Potra2n11c22757	AT5G54390
Potra2n11c22758	AT5G54400
Potra2n11c22760	AT3G26040
Potra2n11c22761	AT5G54440
Potra2n11c22762	AT3G15520
Potra2n11c22763	AT1G52870
Potra2n11c22764	AT3G15518
Potra2n11c22765	AT3G15510
Potra2n11c22767	AT4G27410
Potra2n11c22768	AT4G27420
Potra2n11c22770	AT1G52900
Potra2n11c22771	AT2G20875
Potra2n11c22772	AT4G27430
Potra2n11c22773	AT2G14830
Potra2n11c22774	AT3G15480
Potra2n11c22775	AT1G61065
Potra2n11c22777	AT3G15470
Potra2n11c22778	AT5G54190
Potra2n11c22779	AT3G15460
Potra2n11c22780	AT4G27450
Potra2n11c22781	AT4G27460
Potra2n11c22782	AT3G15430
Potra2n11c22783	AT3G15420
Potra2n11c22784	AT3G15410
Potra2n11c22785	AT5G53760
Potra2n11c22786	AT5G53635
Potra2n11c22787	AT1G16930
Potra2n11c22789	AT3G03200
Potra2n11c22790	AT4G12560
Potra2n11c22791	AT3G15380
Potra2n11c22792	AT5G53800
Potra2n11c22793	AT4G21705
Potra2n11c22794	AT4G27470
Potra2n11c22795	AT3G15360
Potra2n11c22796	AT1G23220
Potra2n11c22797	AT5G60020
Potra2n11c22798	AT1G53000
Potra2n11c22799	AT2G02040
Potra2n11c22800	AT1G14200
Potra2n11c22801	AT1G53120
Potra2n11c22803	AT4G27500
Potra2n11c22804	AT3G15350
Potra2n11c22805	AT3G15354
Potra2n11c22806	AT1G53050
Potra2n11c22807	AT1G53040
Potra2n11c22808	AT1G53035
Potra2n11c22811	AT3G15353
Potra2n11c22813	AT3G15355
Potra2n11c22814	AT1G53130
Potra2n11c22815	AT1G53140
Potra2n11c22819	AT5G53850
Potra2n11c22820	AT5G53860
Potra2n11c22821	AT5G53870
Potra2n11c22822	AT3G14620
Potra2n11c22823	AT3G14620
Potra2n11c22824	AT3G14620
Potra2n11c22825	AT1G64980
Potra2n11c22826	AT3G23550
Potra2n11c22827	AT3G23560
Potra2n11c22829	AT5G53890
Potra2n11c22831	AT3G15270
Potra2n11c22832	AT3G15260
Potra2n11c22833	AT1G53163
Potra2n11c22834	AT5G53900
Potra2n11c22835	AT3G15220
Potra2n11c22837	AT4G27540
Potra2n11c22838	AT5G53920
Potra2n11c22840	AT5G53940
Potra2n11c22841	ATCG00350
Potra2n11c22843	AT3G15210
Potra2n11c22844	AT3G15200
Potra2n11c22845	AT5G53950
Potra2n11c22846	AT3G30390
Potra2n11c22849	AT5G53970
Potra2n11c22850	AT5G57850
Potra2n11c22852	AT1G78720
Potra2n11c22853	AT2G33845
Potra2n11c22854	AT2G20562
Potra2n11c22855	AT5G53980
Potra2n11c22856	AT1G53670
Potra2n11c22857	AT1G78720
Potra2n11c22858	AT1G17160
Potra2n11c22859	AT1G78380
Potra2n11c22860	AT4G05460
Potra2n11c22861	AT1G17180
Potra2n11c22862	AT1G10740
Potra2n11c22863	AT1G17180
Potra2n11c22864	AT1G17170
Potra2n11c22865	AT1G17180
Potra2n11c22867	AT1G78380
Potra2n11c22869	AT1G17180
Potra2n11c22870	AT1G17180
Potra2n11c22872	AT3G14400
Potra2n11c22873	AT3G14420
Potra2n11c22874	AT1G31660
Potra2n11c22876	AT3G14440
Potra2n11c22877	AT1G53250
Potra2n11c22878	AT3G15000
Potra2n11c22879	AT1G53270
Potra2n11c22880	AT1G16670
Potra2n11c22882	AT1G53280
Potra2n11c22883	AT1G53290
Potra2n11c22885	AT1G53300
Potra2n11c22886	AT1G78870
Potra2n11c22887	AT1G29140
Potra2n11c22888	AT2G42590
Potra2n11c22889	AT1G16900
Potra2n11c22890	AT1G53310
Potra2n11c22891	AT1G78850
Potra2n11c22892	AT1G78850
Potra2n11c22893	AT1G78850
Potra2n11c22894	AT5G43580
Potra2n11c22895	AT2G42610
Potra2n11c22896	AT3G14930
Potra2n11c22898	AT3G14920
Potra2n11c22899	AT1G78810
Potra2n11c22900	AT2G42680
Potra2n11c22902	AT1G53320
Potra2n11c22903	AT1G78800
Potra2n11c22905	AT1G78770
Potra2n11c22906	AT1G78780
Potra2n11c22908	AT1G53330
Potra2n11c22914	AT3G14870
Potra2n11c22915	AT2G34250
Potra2n11c22916	AT3G14860
Potra2n11c22917	AT1G53400
Potra2n11c22919	AT1G78680
Potra2n11c22921	AT1G16970
Potra2n11c22922	AT1G53490
Potra2n11c22924	AT1G78700
Potra2n11c22925	AT1G29800
Potra2n11c22926	AT3G14830
Potra2n11c22927	AT2G34380
Potra2n11c22928	AT1G53440
Potra2n11c22929	AT3G14850
Potra2n11c22930	AT2G34070
Potra2n11c22931	AT1G78630
Potra2n11c22932	AT1G78620
Potra2n11c22934	AT1G78610
Potra2n11c22935	AT1G78600
Potra2n11c22936	AT1G53490
Potra2n11c22937	AT1G53490
Potra2n11c22938	AT1G78590
Potra2n11c22939	AT3G26922
Potra2n11c22940	AT3G42170
Potra2n11c22942	AT1G78580
Potra2n11c22943	AT1G78570
Potra2n11c22944	AT3G14770
Potra2n11c22945	AT3G14760
Potra2n11c22946	AT1G78560
Potra2n11c22947	AT3G14740
Potra2n11c22948	AT3G14720
Potra2n11c22949	AT3G14610
Potra2n11c22951	AT1G53520
Potra2n11c22953	AT1G78530
Potra2n11c22954	AT1G78540
Potra2n11c22955	AT4G16580
Potra2n11c22958	AT1G30070
Potra2n11c22959	AT4G18340
Potra2n11c22962	AT3G21610
Potra2n11c22964	AT4G26850
Potra2n11c22965	AT1G50650
Potra2n11c22967	AT1G29980
Potra2n11c22968	AT4G26640
Potra2n11c22969	AT4G31250
Potra2n11c22970	AT1G48480
Potra2n11c22971	AT3G07810
Potra2n11c22972	AT5G55530
Potra2n11c22975	AT1G30400
Potra2n11c22977	AT5G55570
Potra2n11c22980	AT5G20290
Potra2n11c22981	AT5G55210
Potra2n11c22982	AT4G26780
Potra2n11c22983	AT5G42570
Potra2n11c22984	AT5G55070
Potra2n11c22985	AT5G55060
Potra2n11c22986	AT3G20475
Potra2n11c22987	AT5G55050
Potra2n11c22989	AT1G30460
Potra2n11c22990	AT1G50660
Potra2n11c22991	AT2G34680
Potra2n11c22993	AT1G30450
Potra2n11c22994	AT1G30440
Potra2n11c22995	AT2G34660
Potra2n11c22997	AT4G05420
Potra2n11c22998	AT4G03620
Potra2n11c22999	AT4G21070
Potra2n11c23001	AT1G30330
Potra2n11c23002	AT1G30320
Potra2n11c23003	AT5G55260
Potra2n11c23004	AT5G55230
Potra2n11c23007	AT5G55310
Potra2n11c23008	AT3G13120
Potra2n11c23009	AT1G55915
Potra2n11c23010	AT1G55900
Potra2n11c23011	AT5G55660
Potra2n11c23013	AT5G63180
Potra2n11c23014	AT5G55730
Potra2n11c23015	AT5G55830
Potra2n11c23016	AT1G55860
Potra2n11c23017	AT5G55850
Potra2n11c23018	AT5G55180
Potra2n11c23021	AT5G39850
Potra2n11c23022	AT3G13220
Potra2n11c23023	AT5G55970
Potra2n11c23024	AT5G55990
Potra2n11c23027	AT3G14570
Potra2n11c23028	AT1G17110
Potra2n11c23029	ATCG00580
Potra2n11c23030	ATCG00540
Potra2n11c23033	AT1G78440
Potra2n11c23034	AT1G17130
Potra2n11c23035	AT1G78420
Potra2n11c23036	AT1G17147
Potra2n11c23037	AT3G14450
Potra2n11c23040	AT1G17780
Potra2n11c23041	AT1G53240
Potra2n11c23042	AT1G06230
Potra2n11c23043	AT3G15050
Potra2n11c23047	AT1G73160
Potra2n11c23048	AT3G15070
Potra2n11c23050	AT3G18380
Potra2n11c23052	AT3G15095
Potra2n11c23053	AT3G15110
Potra2n11c23054	AT5G54060
Potra2n11c23057	AT4G27560
Potra2n11c23058	AT5G54060
Potra2n11c23059	AT5G54010
Potra2n11c23061	AT4G05400
Potra2n11c23062	AT1G30480
Potra2n11c23063	AT3G29130
Potra2n11c23064	AT2G34710
Potra2n11c23065	AT1G30500
Potra2n11c23066	AT4G05330
Potra2n11c23067	AT3G12290
Potra2n11c23068	AT1G80960
Potra2n11c23069	AT3G14690
Potra2n11c23070	AT3G14660
Potra2n11c23073	AT5G46170
Potra2n11c23074	AT5G46180
Potra2n11c23076	AT5G46190
Potra2n11c23077	AT1G30290
Potra2n11c23078	AT5G46150
Potra2n11c23079	AT2G34660
Potra2n11c23080	AT2G34660
Potra2n11c23081	AT1G30280
Potra2n11c23082	AT2G34620
Potra2n11c23083	AT1G17210
Potra2n11c23084	AT1G30260
Potra2n11c23085	AT3G18670
Potra2n11c23090	AT5G46250
Potra2n11c23091	AT4G18270
Potra2n11c23092	AT2G36160
Potra2n11c23093	AT4G18260
Potra2n11c23095	AT1G29950
Potra2n11c23096	AT3G13222
Potra2n11c23097	AT5G46290
Potra2n11c23099	AT2G34410
Potra2n11c23100	AT4G18170
Potra2n11c23102	AT4G18160
Potra2n11c23103	AT1G29790
Potra2n11c23105	AT3G52990
Potra2n11c23106	AT1G29350
Potra2n11c23107	AT5G46390
Potra2n11c23108	AT1G29380
Potra2n11c23109	AT5G46410
Potra2n11c23111	AT1G79350
Potra2n11c23113	AT1G79350
Potra2n11c23114	AT1G56140
Potra2n11c23115	AT3G47810
Potra2n11c23116	AT1G29520
Potra2n11c23118	AT4G18060
Potra2n11c23120	AT4G14130
Potra2n11c23121	AT3G23730
Potra2n11c23122	AT4G18040
Potra2n11c23123	AT5G46550
Potra2n11c23124	AT1G29630
Potra2n11c23125	AT1G29640
Potra2n11c23126	AT4G18975
Potra2n11c23127	AT5G45650
Potra2n11c23129	AT5G45660
Potra2n11c23130	AT1G29670
Potra2n11c23132	AT5G45670
Potra2n11c23133	AT1G29660
Potra2n11c23135	AT4G18960
Potra2n11c23138	AT4G18930
Potra2n11c23139	AT1G29690
Potra2n11c23141	AT1G29740
Potra2n11c23144	AT1G29740
Potra2n11c23145	AT1G29750
Potra2n11c23146	AT1G29750
Potra2n11c23147	AT1G29740
Potra2n11c23149	AT1G29740
Potra2n11c23151	AT1G29720
Potra2n11c23153	AT1G29730
Potra2n11c23154	AT1G29750
Potra2n11c23156	AT1G29730
Potra2n11c23157	AT1G19260
Potra2n11c23158	AT1G29740
Potra2n11c23159	AT1G07650
Potra2n11c23161	AT1G29720
Potra2n11c23163	AT1G29750
Potra2n11c23164	AT1G29740
Potra2n11c23165	AT1G29740
Potra2n11c23166	AT1G29740
Potra2n11c23167	AT1G29740
Potra2n11c23169	AT1G29740
Potra2n11c23172	AT1G29750
Potra2n11c23173	AT2G34480
Potra2n11c23174	AT1G29750
Potra2n11c23177	AT1G29760
Potra2n11c23178	AT4G18910
Potra2n11c23179	AT5G45700
Potra2n11c23180	AT1G29800
Potra2n11c23181	AT1G78700
Potra2n11c23182	AT4G18880
Potra2n11c23184	AT1G29340
Potra2n11c23185	AT4G18820
Potra2n11c23186	AT1G29330
Potra2n11c23187	AT5G48100
Potra2n11c23188	AT1G29300
Potra2n11c23190	AT1G06410
Potra2n11c23193	AT4G18800
Potra2n11c23194	AT1G29280
Potra2n11c23195	AT1G29270
Potra2n11c23197	AT2G42760
Potra2n11c23199	AT4G18780
Potra2n11c23200	AT4G18740
Potra2n11c23201	AT2G42740
Potra2n11c23202	AT2G42740
Potra2n11c23203	AT2G34200
Potra2n11c23204	AT5G45780
Potra2n11c23205	AT4G18710
Potra2n11c23206	AT5G46330
Potra2n11c23209	AT1G29200
Potra2n11c23210	AT2G34190
Potra2n11c23211	AT1G29220
Potra2n11c23212	AT5G45800
Potra2n11c23213	AT4G18700
Potra2n11c23214	AT5G45820
Potra2n11c23216	AT5G45840
Potra2n11c23217	AT2G42670
Potra2n11c23218	AT1G29240
Potra2n11c23219	AT1G09850
Potra2n11c23220	AT1G09850
Potra2n11c23221	AT2G42620
Potra2n11c23222	AT1G29260
Potra2n11c23223	AT1G29195
Potra2n11c23224	AT2G42610
Potra2n11c23226	AT5G48050
Potra2n11c23227	AT1G78830
Potra2n11c23228	AT1G29170
Potra2n11c23229	AT2G37600
Potra2n11c23230	AT1G29160
Potra2n11c23231	AT1G29120
Potra2n11c23232	AT1G06330
Potra2n11c23233	AT1G68810
Potra2n11c23234	AT5G45900
Potra2n11c23235	AT2G27430
Potra2n11c23236	AT3G15010
Potra2n11c23237	AT2G31130
Potra2n11c23238	AT2G34090
Potra2n11c23239	AT2G27420
Potra2n11c23240	AT1G29070
Potra2n11c23244	AT1G29050
Potra2n11c23245	AT1G29040
Potra2n11c23246	AT4G18570
Potra2n11c23248	AT4G18550
Potra2n11c23249	AT4G18540
Potra2n11c23250	AT1G53240
Potra2n11c23251	AT4G33070
Potra2n11c23254	AT5G45920
Potra2n11c23259	AT4G18490
Potra2n11c23260	AT5G45930
Potra2n11c23261	AT1G28960
Potra2n11c23262	AT3G15050
Potra2n11c23263	AT2G29100
Potra2n11c23264	AT2G29100
Potra2n11c23265	AT2G34040
Potra2n11c23266	AT2G34060
Potra2n11c23267	AT4G18460
Potra2n11c23268	AT4G18470
Potra2n11c23269	AT5G45960
Potra2n11c23270	AT3G23240
Potra2n11c23271	AT5G45970
Potra2n11c23272	AT2G33880
Potra2n11c23273	AT5G60860
Potra2n11c23274	AT5G46020
Potra2n11c23275	AT5G54010
Potra2n11c23276	AT1G28520
Potra2n11c23277	AT1G28510
Potra2n11c23278	AT1G28490
Potra2n11c23279	AT4G35160
Potra2n11c23280	AT4G35160
Potra2n11c23281	AT2G33860
Potra2n11c23282	AT2G39200
Potra2n11c23283	AT2G20530
Potra2n11c23284	AT1G28480
Potra2n11c23286	AT5G46070
Potra2n11c23287	AT4G28500
Potra2n11c23288	AT5G46080
Potra2n11c23289	AT1G28440
Potra2n11c23290	AT4G18425
Potra2n11c23291	AT5G46100
Potra2n11c23292	AT5G46110
Potra2n11c23293	AT1G28420
Potra2n11c23294	AT2G20560
Potra2n11c23299	AT5G49230
Potra2n11c23300	AT1G28380
Potra2n11c23301	AT5G44210
Potra2n11c23302	AT1G28360
Potra2n11c23303	AT1G28340
Potra2n11c23304	AT2G33835
Potra2n11c23306	AT5G44280
Potra2n11c23307	AT1G28320
Potra2n11c23308	AT2G33820
Potra2n11c23309	AT1G53160
Potra2n11c23310	AT3G57880
Potra2n11c23311	AT1G28310
Potra2n11c23312	AT3G47620
Potra2n11c23315	AT5G60850
Potra2n11c23317	AT1G28300
Potra2n11c23318	AT2G33800
Potra2n11c23319	AT1G28260
Potra2n11c23321	AT1G28280
Potra2n11c23322	AT1G28290
Potra2n11c23323	AT4G20980
Potra2n11c23325	AT4G20970
Potra2n11c23326	AT4G32480
Potra2n11c23327	AT4G04960
Potra2n11c23328	AT1G28240
Potra2n11c23329	AT4G04910
Potra2n11c23330	AT3G58610
Potra2n11c23331	AT2G33770
Potra2n11c23333	AT4G04970
Potra2n11c23334	AT2G33760
Potra2n11c23336	AT5G22620
Potra2n11c23337	AT4G03540
Potra2n11c23338	AT3G57880
Potra2n11c23339	AT2G33793
Potra2n11c23340	AT4G27470
Potra2n11c23341	AT4G36990
Potra2n11c23342	AT4G21705
Potra2n11c23343	AT4G04950
Potra2n11c23344	AT3G15390
Potra2n11c23346	AT2G20740
Potra2n11c23347	AT4G04930
Potra2n11c23348	AT5G58787
Potra2n11c23350	AT4G27460
Potra2n11c23351	AT4G36690
Potra2n11c23352	AT2G04160
Potra2n11c23353	AT2G04160
Potra2n11c23354	AT2G04160
Potra2n11c23355	AT4G27450
Potra2n11c23356	AT2G47960
Potra2n11c23357	AT4G04920
Potra2n11c23358	AT3G09010
Potra2n11c23359	AT2G20760
Potra2n11c23360	AT4G21670
Potra2n11c23361	AT1G11060
Potra2n11c23362	AT1G74090
Potra2n11c23364	AT1G18590
Potra2n11c23365	AT3G51000
Potra2n11c23366	AT1G61040
Potra2n11c23367	AT1G79760
Potra2n11c23368	AT1G61050
Potra2n11c23370	AT4G21660
Potra2n11c23371	AT3G21270
Potra2n11c23372	AT1G61065
Potra2n11c23375	AT1G61080
Potra2n11c23377	AT1G61100
Potra2n11c23378	AT1G61105
Potra2n11c23379	AT3G15510
Potra2n11c23380	AT1G11080
Potra2n11c23381	AT1G61140
Potra2n11c23382	AT1G11090
Potra2n11c23383	AT1G61260
Potra2n11c23384	AT1G61290
Potra2n11c23385	AT4G21550
Potra2n11c23386	AT4G21540
Potra2n11c23387	AT1G11240
Potra2n11c23388	AT5G57580
Potra2n11c23389	AT1G30410
Potra2n11c23390	AT4G21520
Potra2n11c23391	AT1G61330
Potra2n11c23392	AT1G61340
Potra2n11c23393	AT4G21500
Potra2n11c23394	AT4G21490
Potra2n11c23395	AT3G62980
Potra2n11c23397	AT1G61350
Potra2n11c23398	AT1G11260
Potra2n11c23400	AT4G21450
Potra2n11c23403	AT4G21440
Potra2n11c23404	AT1G11390
Potra2n11c23405	AT4G21430
Potra2n11c23407	AT4G05120
Potra2n11c23408	AT4G05150
Potra2n11c23409	AT4G03270
Potra2n11c23410	AT5G45490
Potra2n11c23412	AT4G03270
Potra2n11c23413	AT2G31180
Potra2n11c23414	AT4G38620
Potra2n11c23415	AT2G31180
Potra2n11c23416	AT1G11380
Potra2n11c23417	AT1G61620
Potra2n11c23418	AT1G11360
Potra2n11c23420	AT4G27310
Potra2n11c23421	AT5G54490
Potra2n11c23422	AT1G11300
Potra2n11c23423	AT1G11330
Potra2n11c23426	AT1G61380
Potra2n11c23428	AT4G27290
Potra2n11c23429	AT4G27290
Potra2n11c23436	AT5G54850
Potra2n11c23439	AT1G61400
Potra2n11c23440	AT4G21380
Potra2n11c23441	AT4G21380
Potra2n11c23442	AT4G21350
Potra2n11c23443	AT4G27270
Potra2n11c23444	AT1G61660
Potra2n11c23445	AT1G11430
Potra2n11c23446	AT2G22590
Potra2n11c23450	AT1G61667
Potra2n11c23451	AT3G13160
Potra2n11c23452	AT3G13160
Potra2n11c23453	AT3G13160
Potra2n11c23454	AT1G61680
Potra2n11c23455	AT1G61690
Potra2n11c23456	AT3G22104
Potra2n11c23458	AT1G11480
Potra2n11c23459	AT3G25810
Potra2n11c23460	AT4G21320
Potra2n11c23461	AT4G21310
Potra2n11c23462	AT4G05180
Potra2n11c23463	AT4G21270
Potra2n11c23464	AT1G11530
Potra2n11c23466	AT1G61740
Potra2n11c23467	AT5G48540
Potra2n11c23468	AT5G48540
Potra2n11c23470	AT4G21410
Potra2n11c23472	AT4G00970
Potra2n11c23474	AT4G21230
Potra2n11c23475	AT4G05200
Potra2n11c23477	AT4G00970
Potra2n11c23478	AT4G04510
Potra2n11c23479	AT4G21410
Potra2n11c23480	AT4G21230
Potra2n11c23481	AT4G23140
Potra2n11c23482	AT4G21410
Potra2n11c23485	AT4G00970
Potra2n11c23486	AT4G38830
Potra2n11c23487	AT4G21410
Potra2n11c23488	AT4G38830
Potra2n11c23490	AT4G23180
Potra2n11c23493	AT1G61750
Potra2n11c23494	AT4G05200
Potra2n11c23496	AT4G05200
Potra2n11c23497	AT4G00970
Potra2n11c23498	AT4G23160
Potra2n11c23499	AT4G23160
Potra2n11c23500	AT5G28237
Potra2n11c23501	AT4G04885
Potra2n11c23502	AT4G04640
Potra2n11c23503	AT5G56420
Potra2n11c23504	AT1G68680
Potra2n11c23505	AT3G59000
Potra2n11c23506	AT4G14096
Potra2n11c23507	AT4G16330
Potra2n11c23508	AT4G16340
Potra2n11c23509	AT1G03475
Potra2n11c23511	AT1G24290
Potra2n11c23512	AT5G60870
Potra2n11c23513	AT3G12730
Potra2n11c23514	AT3G17640
Potra2n11c23516	AT4G22330
Potra2n11c23517	AT1G12030
Potra2n11c23518	AT4G22320
Potra2n11c23519	AT4G22310
Potra2n11c23520	AT4G22300
Potra2n11c23521	AT1G62400
Potra2n11c23523	AT4G22290
Potra2n11c23524	AT4G05530
Potra2n11c23525	AT3G20290
Potra2n11c23527	AT3G25070
Potra2n11c23529	AT3G08770
Potra2n11c23530	AT4G22260
Potra2n11c23531	AT2G32950
